Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months"
688192,Dizal Pharmaceutical Co Ltd. Class A,3857378362.83768,USD,,,-42.8737152054655,-45.52495226681753,-27.6925280071361,-106.48341113953,2.82009953091225,86.3623524822864,-102.631773625147,-95.4452004963236,-26.236387144048212,1.17143406758477,-23.791011043977242,China,-94.78865966384194,-108477163.0776,USD,0.8333333333333279,6.256860592755218,-20.438356164383563,29.066666666666663,58.08,CNY,51.693505674134784,54.10249356393409,59.87952547215838,Commercial services,Miscellaneous commercial services,6.68070024537333,6
JET2,Jet2 PLC,3856439127.018,USD,8.269372305751235,12.00853193597689,14.7534502587694,13.610960600665686,6.46843780530081,22.3547350650765,1.36374892846938,11.6023576268695,5.87535584929365,5.48642760722257,8.880808080808082,0.620923913043478,14.797979797979798,United Kingdom,6.621135777388701,654918800,USD,11.402266288951841,29.252259654889073,-3.6151960784313726,23.80952380952381,1573,GBX,1417.7565361129132,1334.475178342143,67.22833338974942,Consumer services,Other consumer services,2.15209909037092,6
3291,"Iida Group Holdings Co., Ltd.",3856305689.354057,USD,8.99559513861412,,5.24222060131398,7.744699221040167,3.59926347591357,7.0514927684374,2.26217196835575,17.1212912495758,6.2922171912114,4.19620323634204,12.079007633587786,0.826720789439217,14.42709923664122,Japan,-7.801034420597218,-741318686,USD,-8.986312239634993,-14.594192107222636,3.3333333333333335,-13.88888888888889,2294,JPY,2234.7998442604176,2302.7864633224954,57.079897000726724,Consumer durables,Homebuilding,2.21557419217149,
CAMX,Camurus AB,3856063715.2288,USD,53.37386447986992,,15.5505351577212,19.07845278838855,13.9393661599973,15.862272213763,10.0051742344245,92.7744067435986,39.0298660974018,32.4699895558269,153.55574852379297,0.0231607582852518,157.58857242097952,Sweden,32.28679717027357,79139427.60000001,USD,-2.4232633279483036,-12.400290065264684,-5.845674201091192,226.48648648648648,604,SEK,581.9266173097718,575.6763115374212,52.74682286134527,Health technology,Pharmaceuticals: major,34.4655696084981,5
LEGN,Legend Biotech Corporation,3854100674,USD,,52.11499605227644,-20.4458409814195,-10.71126973013,-15.6255891234259,-25.2813625851663,2.1266941661756,57.5274565069491,-13.2665953931383,-28.8463407522597,-6.378504373610885,0.40229409941097405,-5.028037217250565,United States,-16.289241159715854,-168043260,USD,-5.575868372943322,15.742296918767499,-44.78888295029397,-49.793438639125156,20.66,USD,24.168473111079578,25.99292970946837,39.56963585996108,Health technology,Pharmaceuticals: major,2.31272364436131,3
600299,Bluestar Adisseo Co. Class A,3853653832.4656796,USD,,,,,4.97736886269888,7.21885007632718,,26.5378918252641,10.7930706676873,6.71670567637494,16.499138436561488,,30.618166898010017,China,-1.62202412331096,-39858551.7952,USD,-5.574136008918617,-19.33333333333333,-16.138613861386126,-24.644128113879,8.47,CNY,9.044500975944258,10.27087573330875,49.110947236885714,Process industries,Chemicals: specialty,,
GEI,Gibson Energy Inc.,3848999503.9649997,USD,31.195510572201623,22.685420336134822,4.61643255270081,8.652826905657394,3.38452457379378,17.9289631410316,1.07397326692305,3.99876661085355,3.28777165386595,1.84894238564628,2.467339717487152,2.94945474830261,3.7002302788620858,Canada,1.9393697179389453,150958772.79999998,USD,23.38485929449068,16.3303437967115,22.607325718786917,39.159588734912816,31.13,CAD,30.29491980681228,28.2577346359277,53.02214024483132,Distribution services,Wholesale distributors,2.84483758198667,6
1879,"Shanghai Xizhi Technology Co., Ltd Class H",3848998604.6882596,USD,,,,,-115.244891172273,,0.161828900460365,-42.7243155836344,-648.301180806259,-1262.01113116728,-215.6300817045368,,-188.29706174657687,China,-556.8065586775132,-82512960.309,USD,-63.31818181818183,-63.31818181818183,-63.31818181818183,-63.31818181818183,322.8,HKD,420.7208309742772,,48.83076242681243,Electronic technology,Electronic components,,4
ISAE3,Isa Energia Brasil SA,3847771784.4825997,USD,8.78855182883972,9.210097165641212,6.56984515961096,7.70834257309175,5.06035415056039,11.2029241928248,3.99589493153372,38.979527800685,36.4740749619096,26.0106174025648,2.5459711034963584,0.7606002933102479,2.571702045599513,Brazil,-18.443978118302827,-316087541.1,USD,-8.05882352941176,-11.369435781117101,3.5785288270377795,1.6585365853658587,31.26,BRL,32.22071321807398,32.839963282318145,44.25160173567959,Utilities,Electric utilities,1.49039003571942,4
CALM,"Cal-Maine Foods, Inc.",3846262295.0996714,USD,12.514502045551689,52.116973935155755,12.1956592230535,12.010828747603357,10.1642990078573,12.1956592230535,7.69546896591993,23.0815226649522,11.7924243173588,10.876443176885,617.5395683453237,0,841.1762589928057,United States,11.395190051490022,331786000,USD,2.5006251562890722,-0.012196609342591664,-22.60927027282168,135.43940264215968,81.98,USD,83.89918567243511,84.0240868729794,41.32981769567585,Process industries,Agricultural commodities/Milling,7.37080198671149,6
601069,Western Region Gold Co Ltd,3846020512.2237597,USD,26.649345829080445,,,,,,1.27546848787327,9.57133880975726,5.81355009472695,3.48079598984493,4.897489783439632,1.30154818388239,8.093590882571162,China,-9.230144987982781,-178915586.5392,USD,5.588235294117645,-17.209570481406743,45.05050505050504,153.26278659611992,28.72,CNY,26.006146299912828,27.519421496576747,63.16424400107785,Non-energy minerals,Precious metals,,
9896,MINISO Group Holding Ltd.,3845974301.3621798,USD,12.862779008809381,,10.8278398775558,15.357961838086556,7.32659262033072,18.9933286839163,1.53271601812357,44.9925239557284,14.6227723251078,5.61954263107982,7.276546091556103,1.0498775717497701,10.075852233268833,China,7.921314618740477,236649935.62739998,USD,-35.67567567567568,-38.53305785123966,-40.5,80.30303030303033,23.8,HKD,25.070560047547,30.887427154171387,43.30907858009945,Retail trade,Specialty stores,2.65040410549287,
1111,Saudi Tadawul Group Holding Company,3845058599.9999995,USD,43.802594348289425,,8.79249810349744,,3.68374290957275,9.92482506582977,1.39011594702229,58.6720251400788,34.5092614926576,27.7373717009032,12.445939146218736,0.163330009043158,15.374262333563333,Saudi Arabia,30.76913315004684,116821657.03999999,USD,-15.099715099715102,-23.589743589743588,-29.88235294117647,3.2928942807625625,119.2,SAR,127.69211021278011,145.99350104501752,36.52187597258104,Finance,Investment banks/Brokers,2.63730550304845,
3360,Far East Horizon Limited,3844818865.3901496,USD,7.181905884875121,,2.24282324473348,,1.06541358856566,7.5540024742021,1.96623464675322,62.4994715462643,48.3150256068475,10.6886990505315,1.7302141675282743,5.06143130585523,2.0906996351907474,Hong Kong,-5.060046910284758,-256460657.87039998,USD,-19.082125603864725,-14.540816326530608,-10.06711409395973,-23.25315005727377,6.7,HKD,6.612849404468814,7.0025264626162755,54.062751219633014,Finance,Finance/Rental/Leasing,0.900956961855401,
601615,Ming Yang Smart Energy Group Limited Class A,3844543785.4603195,USD,64.96062992125984,,0.877928724162825,0.49215888291885557,0.411118085183839,1.44492347520357,1.16582330534449,9.28071752244527,1.97018764154037,1.73350419040408,1.1089085741834115,1.4448586902213,3.518510239126693,China,-20.14079471520751,-1096041725.1200001,USD,-20.890410958904102,-51.875,3.4946236559139834,-43.877551020408156,11.55,CNY,12.200266235831442,14.387276276069207,51.21269239271913,Producer manufacturing,Electrical products,0.972887975705042,5
KLCC,KLCC Property Holdings Bhd.,3842745562.0375004,USD,21.137812653261403,,7.72148753236548,,3.91609862270876,12.9472700110635,1.65046711497529,70.4605679101368,61.7289739179082,42.0629402495806,6.092841422776418,0.739535768935814,6.241104818588653,Malaysia,56.38880275041886,242005698,USD,-1.1467889908257043,-8.49256900212315,0.7009345794392373,29.62406015037592,8.62,MYR,8.893009255812471,8.928113360329283,36.41613461360942,Finance,Real estate investment trusts,2.30269438034505,
8972,KDX Realty Investment Corporation,3841137871.2614417,USD,18.001150363751478,18.37056186203379,3.11318318510873,,2.69780990091231,5.37517527052929,0.501485435976624,34.9289239674103,33.4004845212507,28.8161959844226,7.23705771454357,0.921438472430809,9.109095556636253,Japan,38.93595970175752,296712067.773,USD,-14.687675858187957,-10.029673590504451,-8.287961282516637,-21.65374677002584,151600,JPY,156461.95222791366,161542.7157955242,37.6899872595696,Finance,Real estate investment trusts,0.752067760612966,
7951,Yamaha Corporation,3839231371.722748,USD,19.629880419682934,,6.69048690844108,7.177683685588643,5.24479618262548,6.83260553750584,3.68181553001575,36.1567059935959,6.85126684288569,5.09767261943137,45.80603448275862,0.0475615913888658,75.308908045977,Japan,6.800979949713107,199312806,USD,27.818181818181817,15.625,44.665089000926024,-34.0936840936841,1406,JPY,1210.529720957908,1142.6794524425259,77.76401251023361,Consumer durables,Recreational products,4.37436956728309,8
7189,"Nishi-Nippon Financial Holdings, Inc.",3838802830.851886,USD,13.045353489521354,,2.23547728655388,0.3795107488157438,0.344124409934511,7.848600739596,1.85370166404454,,29.01548018142378,19.77716426740288,,3.19458268897324,,Japan,19.470388409118815,299608456,USD,37.62067891622547,3.2476635514018692,80.810147299509,554.6666666666666,4419,JPY,4263.134644348707,3746.450925653263,53.83220343134222,Finance,Regional banks,,
002756,"Yongxing Special Materials Technology Co., Ltd. Class A",3838801147.8448796,USD,26.6655627311365,,7.44322301500057,6.917486228707748,6.60538585617605,7.4486356051026,6.66200331744123,15.0728177945886,7.19354383300023,8.93874228271407,101.6238540584122,0.0399459497821341,161.21256558072466,China,4.369103241073955,46220634.9136,USD,-11.194852941176464,-1.468488680399753,23.87179487179488,-23.21435333115806,48.31,CNY,52.87310573108658,55.361241660287654,47.88978768882068,Non-energy minerals,Steel,16.1117943851921,6
NHIT,National Highways Infra Trust Units,3835379183.680848,USD,40.93651249640908,,1.73694598529162,4.4946474784257004,1.65167436484234,3.50392226877684,0.618393708661423,49.6390691625182,46.6852501864907,16.039002790242,1.1577057448629962,1.06296083685127,1.9995287048783368,India,-102.20560773203324,-467106916.98999995,USD,15.54054054054054,12.57406188281764,28.330206378986865,68.88888888888889,171,INR,165.4743369947604,150.24124870789464,56.127434269925566,Miscellaneous,Investment trusts,0.83345063905281,6
301297,Ferrotec (An Hui) Technology Development Co. Ltd. Class A,3835284843.42264,USD,52.942965779467684,,12.7209032845481,8.702762837135678,10.8692886647449,13.4884856392934,4.32051082204668,26.2986320138945,10.2626029925117,14.1012566426321,27.519825544544158,0.0817638934359867,50.08377147483864,China,-2.317277147448505,-9461804.740799999,USD,-3.278688524590163,-11.424936386768435,-14.702278853222248,132.0666666666667,34.81,CNY,39.57224375296786,40.61348393973239,44.85783085108673,Consumer services,Other consumer services,12.04054893629,
4203,"Sumitomo Bakelite Co., Ltd.",3834897584.323413,USD,21.18741997982893,,9.35308196195578,10.480347004380434,6.7851230500957,9.64908787354297,2.96897965098226,30.0287306911935,10.7826065208352,8.75801505000516,87.31645569620254,0.08403529660498289,123.41012658227848,Japan,6.114103674339647,123169986,USD,46.270665128796615,34.9113475177305,63.07329618516931,211.84426229508196,7609,JPY,6939.434911781406,5961.0641682828145,58.25362174696827,Health technology,Medical specialties,4.71433291822369,8
OSIS,"OSI Systems, Inc.",3834085225.360454,USD,26.59311764033383,20.99794633386744,9.25807494394607,13.312451817377152,6.56763517845601,17.1645880787533,3.24532712488024,31.7308421950938,13.3884282083581,8.73453010391287,6.771351814129249,1.16872802088749,8.05792223895138,United States,3.2743470276669044,56095000,USD,-9.848073792729235,-16.405520017250048,3.020505779706817,133.96700865017098,232.61,USD,225.0248047528879,240.60112025617138,60.47721086158259,Electronic technology,Aerospace & defense,3.64212056343264,4
9007,"Odakyu Electric Railway Co., Ltd.",3834009274.7514915,USD,16.637510004656534,,3.76884422110553,5.27931083280266,2.59991752650722,7.08954506982863,0.553772529445032,28.2457514591672,12.576062971065,8.92432391123678,8.54176804541768,1.34252985754571,15.783130575831306,Japan,-5.899477470076326,-155579494,USD,-0.9668912979783182,-0.7050528789659224,-1.5151515151515151,-36.70411985018727,1690,JPY,1703.3626866054879,1678.674802371655,45.66049825202154,Transportation,Railroads,1.07266326005191,
KNF,Knife Riv Holding Co.,3832666300.34012,USD,27.510899238071953,20.228596320564527,4.60220060465212,8.550616488183946,3.58183833963822,9.12016772062648,2.66465577755194,18.351137885043,9.43016110555204,4.99279723027121,3.6208016012497555,1.0390793131276899,6.1061560242140205,United States,-2.21124394948271,-69566000,USD,-4.700070571630203,-16.249069709749453,-23.498753682302297,65.49019607843138,67.52,USD,78.05826879812953,80.11145025596716,34.6984299682878,Non-energy minerals,Construction materials,,
QS,QuantumScape Corporation,3832312642.3750005,USD,,,-36.6279540404956,-39.14574389275163,-34.6551094867087,-39.0750918578442,18.4202327207986,,,,-218.74938695438937,0.0640456042718699,-186.5914664051005,United States,,-278750000,USD,-41.32701421800948,-31.526548672566364,-34.77344573234984,-73.68197278911563,6.19,USD,6.42580457601665,7.828600840658509,53.63104755498686,Producer manufacturing,Electrical products,18.0754520946504,4
SHC,Shaftesbury Capital PLC,3832136007.8802,USD,7.165432098765431,,7.76549189233097,,6.54351936618212,9.669751681586,0.727768456375839,75.2976190476191,49.7448979591837,144.642857142857,1.8338557993730409,0.23475639404842902,1.8479623824451412,United Kingdom,49.48979591836735,156814080,USD,0.0689655172413754,0.6939625260235948,-7.284345047923326,-18.0225988700565,145.1,GBX,140.7041422499144,139.30407835287363,57.01794167690533,Finance,Real estate investment trusts,2.48618184708451,
BAGMANE.RR,Bagmane Prime Office REIT,3830867856.0000005,USD,,,,,-0.00709462826218323,-0.0324188975682673,0.961624608033448,,,,,,,India,,,,5.207729468599034,5.207729468599034,5.207729468599034,5.207729468599034,108.89,INR,104.6239555247965,,87.73746223523582,Finance,Real estate investment trusts,,
STNG,Scorpio Tankers Inc.,3828218657.2397475,USD,4.812511017653429,10.781205836406626,20.4590216850042,13.971656947693429,18.9542154363658,24.6193235920985,6.93165242822125,46.1622089441518,33.0090319775064,36.6962190185265,4.172028235801271,0.200260575722882,6.601371376225886,Monaco,45.06236263911953,422785000,USD,51.24653739612189,10.207612456747402,60.790912915439634,426.80909717436253,76.44,USD,77.01505242831378,70.3394039673426,48.271135241746634,Transportation,Marine shipping,3.93504320628673,7
257,China Everbright Environment Group Limited,3827888858.3768497,USD,7.801251956181534,7.082696340583211,3.18252886628126,5.590166105148146,2.09247022056653,7.81665181813045,1.06984040877681,40.2807157382155,31.0535499179903,14.2626795165743,3.5675591170451955,1.84624307841765,4.497597998248383,Hong Kong,32.700336320087686,1156049949.54,USD,4.0709812108559555,-0.8946322067594419,17.29411764705883,11.272321428571423,4.985,HKD,5.0032773402114765,4.945509027665028,50.84971201190157,Industrial services,Engineering & construction,0.695125369258679,7
QQ.,QinetiQ Group plc,3826919688.1458,USD,28.575037897928247,16.900827557763176,10.7210531564775,16.79072182793838,5.92319136040553,18.2280627384485,1.12944633467368,28.3990429626547,10.6522417559555,5.59138666389265,8.982456140350877,0.764376130198915,13.728070175438596,United Kingdom,8.956621242068033,227648400,USD,27.82549728752261,14.242424242424242,18.40452261306532,71.36363636363636,565.5,GBX,486.69466145424155,472.6905522738615,81.90168778171682,Electronic technology,Aerospace & defense,2.98091645623717,8
601866,"COSCO SHIPPING Development Co., Ltd. Class A",3826898786.57256,USD,20.41166380789022,,1.86395264323425,3.982876106561813,1.16064054811084,4.99416821945925,0.537076204623936,18.4260139365043,13.9213593081017,6.39876954730973,0.9726488067705886,3.1012044556391998,1.8090694410035146,China,-15.221666015046592,-547324071.2312,USD,-5.555555555555561,-11.851851851851862,-5.555555555555561,-32.95774647887324,2.38,CNY,2.4327035959873116,2.5412101805014133,45.35417973354617,Transportation,Marine shipping,0.488010721511081,6
IPAR,"Interparfums, Inc.",3826760457.447182,USD,22.851842643768286,24.43558282208589,16.8483298801756,21.31492733369909,10.9939800488359,19.6231182229708,3.30973636126338,63.6354230978785,18.16025297798,11.3124609928459,37.29539183222958,0.18945593197167898,40.78628587196468,United States,12.797100991663472,190486000,USD,40.44428772919605,18.42418235877105,1.5725943556613349,51.34895503483216,119.49,USD,114.06137084408108,103.85187152640721,49.46946633359124,Consumer non-durables,Household/Personal care,8.28456948965659,6
002244,"Hangzhou Binjiang Real Estate Group Co., Ltd. Class A",3826127559.34152,USD,13.80959974485728,,3.50377202941347,6.053810064421036,0.858853345262641,6.64038297055709,1.37940307062776,12.8992908931005,7.13460718556961,2.55996177582356,9.330265747378377,1.1038358976070801,10.46039308279506,China,-4.823196122340769,-570028865.4928,USD,-14.087301587301587,-25.60137457044674,-11.179487179487179,118.13602015113348,8.66,CNY,8.833520331410739,9.66199247961115,49.42624344450679,Finance,Real estate development,1.00313350931838,6
600546,"Shanxi Coal International Energy Group Co., Ltd. Class A",3822179050.41744,USD,19.393491124260354,,5.7628205757468,12.633627255099311,3.28363281237392,7.99113406807745,0.719382094578405,34.1575678463866,16.6269001012247,5.73561218383871,11.192049368564051,0.39169039025579105,16.852822401881134,China,10.511007963864918,305589990.7752,USD,29.545454545454547,16.533333333333328,28.027343749999993,74.33510638297872,13.11,CNY,12.580683975346334,11.974177301271528,55.99891840741669,Energy minerals,Coal,1.86100917416494,6
1721,COMSYS Holdings Corporation,3821421502.545622,USD,15.780704260010857,,10.1567782944769,12.859552701746749,7.3922289978222,10.1588391681885,2.58616698369015,14.5736675028304,8.07188682296903,5.75700300321252,748.6176470588235,0.00699429320097255,914.9117647058823,Japan,5.007944083798192,198909734,USD,12.164465274818918,0.8813949032381683,44.28610578240614,73.1907894736842,5265,JPY,5319.927403091846,4962.470609365762,48.06173900837038,Industrial services,Engineering & construction,5.32024592261371,
268,"Kingdee International Software Group Co., Ltd.",3819420591.3878994,USD,309.51557093425606,73.07032482067457,1.16835641694962,-0.44385393740195367,0.669305545075341,1.17156783408444,0.889359710746467,58.2136603351739,-0.606919519111806,1.32619929443697,-10.64888595460539,0.005070121882498861,152.38016459389516,China,15.834174958698313,154552002.6018,USD,-33.14648729446936,-23.218884120171673,-49.91601343784994,-63.85858585858586,8.945,HKD,7.699654365501732,9.81974584996534,69.20161765331844,Technology services,Packaged software,4.45874052201802,9
LOPE,"Grand Canyon Education, Inc.",3818527856.523307,USD,17.697725268485968,13.666044776119405,27.4996979652363,37.23050552959685,23.1118047444936,30.9786975339986,2.81764085824067,52.4325766000344,27.4503422025731,19.5439709964107,,0.155654367603722,,United States,21.576211270534415,238648000,USD,-11.73369483355927,-13.676271286311948,-25.06010537623408,64.14565826330532,146.5,USD,149.43180753955414,161.62984772779208,48.41529727859227,Commercial services,Miscellaneous commercial services,15.9585914539793,6
9506,"Tohoku Electric Power Company, Incorporated",3818038474.434283,USD,7.308822973466813,5.444792132320072,2.01619401968194,3.5070816676633836,1.51856576783253,7.75749658891772,1.1195237941186,14.6590822872847,6.76018580183947,3.58178568718861,5.163221943210353,3.1476949242868604,12.55047968578971,Japan,-1.062923091189587,-158816666,USD,4.594246457707171,3.132938187976291,8.652988403211419,43.632075471698116,1218,JPY,1122.5090750588438,1114.3616990134274,74.65133589183576,Utilities,Electric utilities,0.839145363717529,
600208,"Quzhou Xin'an Development Co.,Ltd. Class A",3817705571.3870397,USD,170.00000000000003,,0.273947419650515,-0.9946024729859297,0.159393911893634,0.363823155020039,1.04321176402367,17.7255588286436,-12.7726404095498,7.30089872396311,-0.26184243039231514,0.6481011709098781,-0.17848942126581344,China,42.7166703430261,218416588.22640002,USD,-20.930232558139533,-16.621253405994548,-25.183374083129582,6.250000000000005,3.06,CNY,3.0323345764130387,3.41564127584962,58.360427448577205,Finance,Real estate development,0.724824225852372,5
ALI,Ayala Land Inc.,3815876186.67664,USD,6.1603214080734645,,6.55404188595824,,3.84728531066293,11.9257144561766,1.54118770053385,40.4614134177434,35.0653276751844,22.2849266345388,3.3209438993303526,1.08033818199431,3.8955197960711323,Philippines,10.475032059687765,311689227.75,USD,-28.28507795100222,-27.149321266968325,-41.133455210237656,-51.50602555704742,16.1,PHP,15.89665292226283,18.432780911938707,51.19467950536035,Finance,Real estate development,1.08122467576596,
